1991.0,0.68,1.083,22.214,NaN,1.191,NaN,0.08,31.912,1.17302799476,0.526,76.774,17.89,16.6983985137,0.486,3.137,4.347,0.329,25.3267890489,32.064,0.098,0.226,0.139,0.051,1.18802507066,0.586,59.812,0.013,1.586,15.865,0.171,0.094,0.126,122.458,0.025,0.075,0.056,0.019,8.776,704.81,15.577,0.021,0.345,0.006,0.91,1.537,4.817399533,8.081,1.293,41.3769291778,68.488,1.024,16.693,0.109,0.016,2.764,4.496,21.466,0.881,0.055,NaN,6.66237438473,0.814,0.162,0.01,NaN,0.184,14.657,116.626,0.229,0.174,0.403,0.054,4.43945979556,253.606,1.103,0.029,18.439,0.15,0.031,0.371,1.378,0.293,0.07,0.306,0.272,0.736,7.879,17.299,0.482,201.214,49.013,12.932,8.531,62.186,9.358,115.572,2.229,300.116,2.672,75.6459745509,1.32,0.006,2.779,3.14435196424,0.069,3.91929353544,2.59,NaN,0.078,11.689,6.41184532883,2.894,0.298,3.09539510876,0.293,0.18,18.705,0.047,0.119,0.566,0.014,0.504,0.75,0.415,88.995,3.329,0.552920004555,0.009,6.811,0.28,1.14,0.277,0.042,0.262,1.403,44.746,0.488,6.593,0.547,0.224,12.339,0.001,8.733,NaN,3.21,18.61,NaN,0.885,0.563,0.609,5.568,11.98,1.576,98.607,11.981,4.82,0.303,71.307,6.07108335027,0.469,37.505,619.429906009,0.172,0.002,0.047,0.034,0.013,73.021,0.934,12.4721740104,0.039,0.128,12.933,13.3870708222,3.58408627258,0.044,0.001,94.447,61.592,1.108,0.02,0.028,0.021,1.469,0.573,0.089,14.515,11.453,11.779,37.382,2.09021911465,28.698,NaN,0.23,0.025,5.74,4.224,40.527,8.12520929584,NaN,0.226,185.760925563,15.547,159.354,0.664,1316.254,1.242,33.0061415503,0.018,31.481,5.85,NaN,0.054,2.757,0.659,4.315,3786.64883063,2300.51416937,3131.90246066,2955.26053934,1140.45399905,195.087,1694.91378278,28.593,2016.29321722,247.315,1527.885,84.403,162.167,137.429,122.846,6217.0
1992.0,0.389,0.651,22.433,NaN,1.205,NaN,0.08,33.119,1.105,0.47,80.299,16.51,15.73,0.489,2.888,4.84,0.267,23.858,31.19,0.097,0.247,0.111,0.059,1.128,0.899,60.187,0.014,1.584,14.851,0.172,0.087,0.13,127.529,0.028,0.085,0.059,0.024,9.085,735.201,16.921,0.021,0.429,0.006,1.034,1.261,4.574,8.546,1.439,37.915,69.652,0.987,14.813,0.113,0.016,3.056,6.082,22.161,0.935,0.059,NaN,6.276,0.809,0.179,0.01,NaN,0.197,13.051,108.273,0.24,0.176,0.581,0.054,4.182,243.244,1.117,0.025,20.59,0.132,0.033,0.389,1.641,0.293,0.071,0.287,0.248,0.839,9.116,16.009,0.499,213.699,55.243,16.818,8.542,62.469,11.317,114.681,2.208,306.401,3.345,71.259,1.511,0.006,5.75,2.962,0.076,3.692,3.097,NaN,0.079,10.161,6.04,2.881,0.296,2.939,0.285,0.179,20.534,0.069,0.121,0.557,0.015,0.56,0.803,0.466,89.575,3.021,0.524983672936,0.01,7.101,0.273,1.333,0.306,0.039,0.363,1.183,43.725,0.483,6.853,0.653,0.214,17.694,0.001,8.072,NaN,3.294,19.85,0.031,1.158,0.56,0.715,5.56,13.295,1.813,97.432,13.143,7.309,1.035,77.524,5.719,0.471,33.614,583.507,0.174,0.002,0.056,0.035,0.013,77.866,0.949,11.8420163271,0.045,0.059,13.708,12.267,3.403,0.044,0.003,88.588,63.828,1.379,0.02,0.026,0.023,1.297,0.576,0.072,15.061,11.744,12.118,40.273,1.969,31.412,NaN,0.228,0.024,5.723,4.097,41.752,7.654,NaN,0.229,174.988,15.854,157.639,0.644,1342.295,1.41,31.092,0.018,28.872,5.857,NaN,0.054,3.922,0.67,4.609,3745.431,2253.252,3153.418,2845.265,1105.24,195.54,1761.817,29.946,1930.916,267.799,1559.557,88.227,164.877,154.326,10.991,6164.0
1993.0,0.375,0.639,22.491,NaN,1.582,NaN,0.084,32.345,0.79,0.483,82.388,16.439,13.462,0.464,4.129,4.747,0.304,20.303,29.704,0.103,0.309,0.131,0.051,0.804,0.957,62.923,0.014,1.524,18.565,0.171,0.092,0.13,130.33,0.028,0.091,0.061,0.027,9.674,785.027,17.459,0.021,0.421,0.006,1.078,1.607,4.48,8.003,1.496,35.945,71.486,0.93,15.587,0.117,0.017,3.256,6.596,25.404,1.061,0.028,NaN,4.841,0.826,0.193,0.01,NaN,0.208,13.79,106.11,0.239,0.168,0.895,0.057,2.714,239.336,1.272,0.091,20.629,0.137,0.034,0.396,1.543,0.301,0.076,0.288,0.181,0.777,9.58,16.394,0.543,222.061,59.613,18.217,8.521,64.84,12.312,112.331,2.295,302.308,3.3,60.296,1.731,0.006,9.074,2.265,0.076,3.302,3.179,NaN,0.088,10.621,4.771,2.942,0.324,2.82,0.292,0.189,25.013,0.059,0.124,0.728,0.017,0.552,0.808,0.484,90.083,2.54,0.457147988506,0.01,7.695,0.294,1.457,0.314,0.038,0.4,1.833,45.175,0.483,7.337,0.628,0.24,16.379,0.001,8.78,NaN,3.67,21.273,0.03,1.075,0.544,0.805,6.424,13.494,2.192,96.133,12.766,8.378,1.063,87.797,4.262,0.479,32.915,535.571,0.175,0.003,0.062,0.035,0.013,85.579,0.98,10.3118520115,0.044,0.059,14.897,10.989,3.59,0.043,0.003,93.414,59.833,1.337,0.023,0.02,0.028,0.793,0.588,0.036,14.19,11.116,12.849,43.662,1.41,35.652,NaN,0.236,0.028,4.587,4.5,43.396,7.544,NaN,0.227,148.926,17.993,152.326,0.719,1371.63,1.218,32.324,0.018,33.912,6.274,NaN,0.055,2.572,0.682,4.42,3680.533,2361.735,3175.265,2867.003,1083.828,204.83,1832.506,29.116,1828.645,289.488,1592.2,90.806,174.673,157.851,-38.119,6162.0
1994.0,0.36,0.526,23.548,NaN,1.061,NaN,0.085,33.638,0.809,0.481,82.89,16.663,11.637,0.46,4.16,5.173,0.204,17.975,30.899,0.102,0.345,0.129,0.058,0.881,0.957,66.036,0.014,1.475,14.82,0.176,0.093,0.147,123.941,0.03,0.1,0.064,0.028,10.605,833.99,18.427,0.021,0.586,0.006,1.437,1.432,4.602,8.781,1.537,34.318,70.805,0.676,16.649,0.117,0.019,3.457,3.719,23.265,1.208,0.01,0.05,4.822,0.812,0.17,0.01,NaN,0.223,15.68,100.752,0.244,0.147,0.914,0.057,1.659,236.04,1.383,0.109,21.37,0.138,0.04,0.408,1.865,0.335,0.076,0.364,0.082,0.91,8.571,15.837,0.548,235.869,60.38,20.465,8.917,72.491,12.85,111.093,2.354,320.16,3.718,54.401,1.788,0.006,10.61,1.65,0.082,3.086,3.475,NaN,0.087,12.035,4.734,2.779,0.35,2.855,0.359,0.196,25.637,0.06,0.126,0.665,0.018,0.558,0.852,0.443,94.896,2.171,0.444710031348,0.01,8.083,0.292,1.703,0.36,0.036,0.463,1.791,45.216,0.47,7.196,0.693,0.238,12.724,0.001,7.976,NaN,4.174,23.136,0.03,1.183,0.595,0.954,6.335,14.944,2.429,91.672,12.972,8.242,1.041,93.82,3.297,0.532,31.474,469.745,0.169,0.003,0.072,0.033,0.013,84.27,1.064,10.0312899687,0.051,0.078,17.826,10.8,3.638,0.042,0.003,97.881,63.692,1.475,0.024,0.019,0.033,1.212,0.59,0.132,14.873,11.268,13.235,45.695,0.642,39.67,NaN,0.227,0.029,5.414,4.347,42.772,9.129,NaN,0.208,121.901,19.943,151.415,0.667,1396.662,1.109,30.265,0.018,35.437,7.153,NaN,0.055,3.1,0.66,4.812,3611.1,2458.497,3215.681,2853.916,1071.015,206.771,1921.96,31.917,1718.742,303.505,1615.656,91.145,179.897,162.982,33.421,6266.0
1995.0,0.346,0.569,25.823,0.111,3.003,NaN,0.088,33.419,0.952,0.486,83.838,16.834,9.13,0.459,4.369,6.222,0.226,16.94,30.809,0.103,0.362,0.127,0.068,0.935,0.961,70.452,0.014,1.504,15.818,0.171,0.091,0.423,125.386,0.031,0.1,0.064,0.028,11.578,905.45,16.257,0.022,0.427,0.006,1.327,1.945,4.803,6.997,1.514,34.102,70.725,0.809,15.037,0.117,0.022,4.392,6.221,26.104,1.44,0.036,0.081,4.4,0.587,0.197,0.011,NaN,0.237,14.406,107.251,0.248,0.156,1.052,0.059,0.628,235.645,1.48,0.095,21.594,0.138,0.043,0.414,1.954,0.341,0.077,0.404,0.257,1.058,8.623,16.378,0.531,250.899,61.342,21.244,8.965,74.592,14.79,117.346,2.646,322.865,3.697,45.468,2.06,0.006,14.95,1.21,0.103,2.629,3.714,NaN,0.091,12.55,4.419,2.268,0.339,2.956,0.358,0.199,33.033,0.075,0.128,0.58,0.018,0.559,0.814,0.499,89.457,2.161,0.469755747126,0.012,8.283,0.303,1.898,0.445,0.035,0.555,1.772,45.281,0.472,7.403,0.758,0.251,9.522,0.001,9.519,NaN,4.335,23.039,0.031,0.814,0.556,1.081,6.513,16.556,2.57,94.577,14.16,8.406,1.19,102.201,3.052,0.585,34.661,453.375,0.167,0.003,0.085,0.036,0.013,64.427,0.953,10.5962442529,0.052,0.078,12.847,11.495,3.928,0.044,0.003,96.389,65.921,1.581,0.026,0.019,0.036,1.255,0.595,0.124,13.838,10.699,11.998,48.624,0.668,45.701,NaN,0.26,0.03,5.718,4.291,46.897,9.441,0.003,0.271,121.61,19.264,151.532,0.969,1406.1,1.252,27.519,0.018,36.334,7.933,NaN,0.057,3.068,0.592,4.126,3629.423,2551.714,3257.031,2924.106,1090.191,210.549,2020.685,31.939,1721.846,295.751,1621.1,92.331,186.935,171.207,45.656,6398.0
1996.0,0.327,0.55,26.334,0.116,2.861,NaN,0.088,35.238,0.711,0.494,89.79,17.187,8.594,0.455,4.26,6.553,0.232,16.405,32.622,0.084,0.345,0.13,0.083,1.65,0.856,77.661,0.016,1.526,15.424,0.193,0.09,0.441,127.593,0.038,0.106,0.064,0.029,13.231,944.393,16.506,0.018,0.468,0.006,1.295,2.285,5.05,7.352,1.572,34.86,69.998,0.886,18.708,0.119,0.02,4.785,6.515,27.824,1.335,0.032,0.095,4.894,1.017,0.174,0.012,NaN,0.244,16.712,111.297,0.247,0.158,0.964,0.059,1.109,242.6,1.57,0.053,21.924,0.141,0.044,0.416,1.814,0.347,0.078,0.417,0.298,1.08,8.008,17.098,0.603,273.309,69.073,18.953,9.712,75.464,14.835,117.872,2.781,328.773,3.869,38.367,2.544,0.01,13.677,1.524,0.138,2.589,3.763,NaN,0.094,12.042,4.29,2.301,0.386,3.202,0.385,0.194,34.19,0.087,0.133,0.613,0.018,0.555,0.818,0.532,92.941,2.193,0.549562434692,0.011,8.507,0.284,1.979,0.477,0.033,0.678,1.674,48.837,0.481,7.845,0.784,0.277,11.023,0.001,9.048,NaN,4.119,25.756,0.032,1.261,0.59,1.023,6.644,16.952,2.382,97.852,13.835,8.679,1.255,110.095,3.142,0.61,34.549,445.025,0.172,0.003,0.09,0.036,0.013,70.562,1.02,12.3964375653,0.054,0.087,15.082,11.299,4.078,0.044,NaN,97.802,63.655,1.896,0.028,0.019,0.037,1.164,0.581,0.093,15.735,10.889,12.067,50.964,0.771,50.986,NaN,0.289,0.03,5.94,4.57,51.322,8.553,0.003,0.304,112.445,11.197,155.812,0.944,1441.518,1.484,28.14,0.023,33.475,9.454,NaN,0.058,4.073,0.51,4.089,3694.321,2659.93,3357.373,2996.878,1122.977,216.916,2111.679,33.211,1739.225,296.84,1662.212,98.751,195.416,184.578,3.171,6542.0
1997.0,0.304,0.421,24.051,0.125,2.013,0.005,0.092,36.727,0.894,0.505,90.98,17.426,8.129,0.372,4.723,6.835,0.246,16.231,31.714,0.106,0.332,0.13,0.108,3.983,0.876,81.96,0.016,1.585,14.076,0.22,0.086,0.42,131.779,0.039,0.111,0.067,0.031,15.318,946.144,17.701,0.018,0.639,0.006,1.36,2.229,5.262,6.71,1.605,35.237,64.0,0.798,15.559,0.12,0.022,4.974,4.984,29.507,1.571,0.08,0.144,4.785,1.166,0.172,0.013,0.021,0.201,16.36,103.487,0.245,0.163,0.967,0.059,1.21,235.145,1.744,0.033,23.063,0.143,0.048,0.421,2.072,0.349,0.072,0.437,0.388,1.134,8.414,16.855,0.574,284.685,75.991,18.628,9.957,73.624,17.29,119.079,2.899,327.688,3.932,35.337,2.254,0.008,14.977,1.495,0.174,2.281,4.267,NaN,0.097,12.265,4.183,2.165,0.409,2.9,0.464,0.207,34.039,0.1,0.143,0.688,0.018,0.557,0.818,0.545,97.732,2.103,0.590781739812,0.013,8.689,0.307,2.045,0.49,0.033,0.759,1.74,46.74,0.498,8.446,0.857,0.276,10.96,0.001,9.308,0.108,4.223,25.828,0.032,1.54,0.697,1.144,7.474,19.405,2.684,95.732,14.517,9.896,0.877,117.264,1.936,0.64,31.21,425.208,0.178,0.003,0.085,0.036,0.013,58.969,0.89,13.3262182602,0.113,0.09,18.882,11.079,4.325,0.044,NaN,101.262,68.767,2.047,0.028,0.013,0.037,1.478,0.584,0.328,14.138,11.308,11.172,54.794,0.587,52.658,NaN,0.269,0.031,5.244,4.621,54.139,8.224,0.003,0.313,93.045,11.357,148.779,0.786,1477.895,1.515,27.756,0.024,36.532,12.299,NaN,0.06,4.22,0.652,3.929,3668.152,2708.39,3394.63,2981.912,1094.214,219.621,2143.309,33.289,1673.375,291.525,1707.562,100.542,207.318,190.442,84.016,6651.0
1998.0,0.288,0.478,29.201,0.132,1.993,0.007,0.091,37.544,0.929,0.455,94.604,17.88,8.638,0.458,5.019,6.558,0.311,15.707,32.502,0.101,0.331,0.126,0.105,5.13,1.045,85.162,0.016,1.632,13.362,0.235,0.082,0.532,141.047,0.042,0.116,0.068,0.031,15.739,906.557,17.992,0.02,0.212,0.006,1.45,1.885,5.568,6.666,1.743,33.5,17.706,0.691,15.29,0.112,0.021,5.095,6.062,33.336,1.585,0.046,0.161,4.502,1.371,0.18,0.01,0.022,0.192,15.541,111.561,0.229,0.162,0.445,0.064,1.353,233.26,1.746,0.085,23.946,0.145,0.048,0.416,2.387,0.339,0.047,0.451,0.336,1.268,10.699,16.574,0.573,292.313,57.325,19.736,10.422,84.328,17.12,121.436,2.653,316.08,3.966,34.105,2.737,0.009,14.111,1.588,0.196,2.201,4.412,NaN,0.106,12.401,4.417,2.006,0.427,3.443,0.474,0.226,31.139,0.091,0.141,0.585,0.019,0.568,0.303,0.599,101.83,2.102,0.621643155695,0.014,8.737,0.309,2.203,0.52,0.032,0.614,0.077,45.925,0.492,8.168,0.933,0.293,10.958,0.001,9.946,0.164,4.516,26.633,0.032,1.622,0.774,1.228,7.583,18.882,2.816,89.156,15.832,8.836,0.875,99.488,1.71,0.685,27.879,416.347,0.175,0.003,0.084,0.036,0.013,56.635,0.935,14.0223568443,0.12,0.083,15.624,11.333,4.143,0.044,NaN,101.505,71.329,2.117,0.028,0.015,0.045,1.281,0.59,0.331,14.447,11.407,13.712,54.104,0.681,46.65,NaN,0.318,0.03,5.268,4.909,54.706,7.224,0.004,0.368,89.62,22.224,148.702,0.697,1487.89,1.551,32.062,0.023,45.629,12.957,NaN,0.061,3.327,0.631,3.887,3668.396,2637.055,3397.885,2907.566,1095.042,228.181,2010.376,32.252,1664.444,312.812,1730.927,103.872,222.586,202.361,135.188,6643.0
1999.0,0.227,0.814,25.121,0.14,2.497,0.007,0.095,39.675,0.834,0.459,88.771,17.398,7.793,0.457,4.914,6.882,0.33,15.222,31.591,0.164,0.426,0.135,0.105,4.933,0.967,87.312,0.016,1.254,11.994,0.254,0.08,0.517,140.555,0.047,0.115,0.072,0.033,16.603,904.842,15.411,0.022,0.224,0.008,1.506,1.709,5.588,6.893,1.766,30.674,19.388,0.613,13.889,0.121,0.022,5.146,5.801,34.195,1.554,0.129,0.169,4.169,1.384,0.182,0.01,0.032,0.219,15.114,101.257,0.183,0.159,0.392,0.07,1.185,224.287,1.786,0.088,23.626,0.148,0.053,0.433,2.435,0.347,0.053,0.459,0.363,1.293,11.659,16.461,0.564,312.078,65.991,19.712,10.958,104.367,16.95,120.03,2.665,326.709,3.973,31.768,2.774,0.008,14.732,1.244,0.261,1.862,4.527,NaN,0.111,12.168,3.734,2.096,0.418,3.197,0.525,0.272,29.434,0.127,0.147,0.64,0.018,0.571,0.327,0.673,104.131,2.06,0.428833594566,0.013,9.041,0.324,2.446,0.454,0.03,0.878,0.577,44.458,0.555,8.922,0.989,0.289,12.214,0.001,11.187,0.177,5.647,27.375,0.032,1.546,0.672,1.228,8.006,18.86,2.812,86.483,17.641,8.565,0.84,109.039,1.228,0.646,24.445,419.644,0.183,0.003,0.087,0.038,0.013,61.756,1.009,9.67316640543,0.14,0.08,13.654,11.076,4.154,0.045,NaN,101.182,77.007,2.328,0.028,0.015,0.046,1.389,0.587,0.338,13.937,11.099,14.284,56.078,0.687,49.853,NaN,0.419,0.035,6.222,4.999,53.659,9.479,0.004,0.384,90.687,21.373,146.046,0.692,1508.506,1.834,32.021,0.023,47.073,13.006,NaN,0.064,3.789,0.493,4.318,3666.619,2705.118,3409.047,2962.69,1062.381,227.219,2061.152,34.227,1631.468,338.425,1753.355,98.896,226.994,216.405,21.858,6610.0
2000.0,0.213,0.824,23.979,0.143,2.602,0.009,0.094,38.472,0.945,0.609,89.884,17.37,8.047,0.455,5.084,7.6,0.324,14.581,31.554,0.188,0.441,0.135,0.109,6.333,1.166,89.442,0.016,1.78,11.871,0.284,0.082,0.539,145.755,0.051,0.124,0.073,0.048,16.006,928.601,15.796,0.023,0.286,0.008,1.493,1.852,5.357,7.101,1.868,33.992,20.916,0.449,12.888,0.11,0.028,5.486,5.711,38.54,1.566,0.124,0.166,4.14,1.59,0.194,0.01,0.037,0.236,14.219,99.689,0.156,0.172,0.287,0.075,1.237,226.337,1.715,0.091,24.984,0.145,0.052,0.566,2.704,0.349,0.04,0.439,0.373,1.372,11.035,15.609,0.59,323.606,71.835,19.756,11.275,101.637,17.096,123.109,2.814,332.585,4.229,34.843,2.841,0.009,15.048,1.235,0.265,1.702,4.187,NaN,0.119,12.848,3.327,2.247,0.446,3.29,0.511,0.247,34.525,0.136,0.148,0.563,0.021,0.581,0.337,0.755,104.041,2.047,0.476335553814,0.015,9.246,0.368,2.751,0.448,0.028,0.882,1.531,45.095,0.627,8.971,1.026,0.217,21.593,0.001,10.583,0.216,5.971,29.029,0.032,1.579,0.733,1.006,8.262,19.991,2.788,82.272,17.171,9.471,0.936,122.051,0.958,0.825,24.539,424.901,0.187,0.003,0.09,0.038,0.013,80.975,1.074,10.7446644462,0.154,0.116,13.364,10.175,3.89,0.045,0.141,100.521,80.293,2.771,0.028,0.015,0.043,1.509,0.58,0.324,13.579,10.649,13.921,59.361,0.61,51.365,NaN,0.37,0.033,6.685,5.433,58.944,9.644,0.004,0.418,87.476,30.696,148.258,0.723,1558.102,1.447,32.711,0.022,41.564,14.629,NaN,0.065,3.992,0.496,3.787,3734.438,2826.527,3493.403,3067.562,1067.373,241.102,2142.437,37.094,1639.207,371.223,1808.058,100.164,221.679,221.625,-17.59,6765.0
2001.0,0.176,0.879,22.987,0.143,2.654,0.01,0.094,36.169,0.966,0.61,88.59,17.921,7.846,0.428,3.798,8.851,0.333,14.343,31.297,0.194,0.474,0.135,0.106,5.645,1.182,92.019,0.016,1.69,12.668,0.272,0.059,0.614,143.357,0.057,0.124,0.067,0.047,14.387,951.068,15.346,0.024,0.235,0.009,1.571,2.107,5.649,6.941,1.867,33.926,21.673,0.427,13.372,0.105,0.031,5.518,6.394,34.211,1.622,0.844,0.172,4.253,1.175,0.216,0.012,0.048,0.304,15.387,105.216,0.172,0.201,0.486,0.077,1.028,232.796,1.887,0.094,25.581,0.147,0.053,0.571,2.898,0.354,0.041,0.435,0.428,1.558,10.355,15.55,0.573,328.291,80.422,23.273,12.04,108.761,17.93,122.811,2.898,327.861,4.364,40.335,2.555,0.007,15.032,1.031,0.246,1.869,4.42,NaN,0.137,13.117,3.523,2.4,0.46,3.272,0.475,0.247,37.283,0.157,0.149,0.678,0.022,0.579,0.368,0.809,107.663,2.15,0.511824059561,0.016,10.285,0.431,2.379,0.55,0.028,0.942,1.559,45.616,0.52,9.411,1.081,0.207,22.73,0.002,11.206,0.368,5.532,29.529,0.05,1.911,0.881,1.042,7.408,19.376,2.679,82.576,17.143,8.28,0.933,122.769,1.013,0.87,26.09,424.874,0.188,0.003,0.099,0.039,0.014,81.051,1.181,11.5451759404,0.175,0.155,13.51,10.733,4.135,0.047,0.137,98.921,81.219,2.794,0.05,0.015,0.049,1.737,0.618,0.312,13.943,11.716,13.304,61.875,0.625,55.122,NaN,0.317,0.039,6.824,5.677,53.051,10.709,0.004,0.442,87.715,27.656,150.137,0.853,1527.517,1.388,33.28,0.024,47.048,16.673,0.004,0.065,4.432,0.52,3.426,3720.671,2887.093,3474.083,3133.681,1090.396,237.927,2193.073,38.208,1664.142,371.252,1778.699,99.345,225.117,212.208,107.028,6927.0
2002.0,0.098,1.023,24.776,0.145,3.454,0.01,0.099,33.615,0.83,0.615,92.992,18.32,8.076,0.43,4.281,9.192,0.335,14.287,29.324,0.098,0.56,0.143,0.114,6.25,1.223,90.61,0.018,1.451,12.172,0.274,0.06,0.602,141.577,0.067,0.128,0.067,0.046,15.097,1007.429,15.179,0.025,0.193,0.008,1.725,1.987,5.966,7.115,1.915,32.777,20.755,0.421,13.435,0.109,0.028,5.863,6.733,34.686,1.647,1.358,0.165,4.073,1.222,0.208,0.012,0.04,0.228,16.656,103.856,0.153,0.201,0.485,0.086,0.924,226.008,2.028,0.094,25.544,0.147,0.056,0.553,3.026,0.361,0.042,0.431,0.498,1.661,10.077,15.297,0.592,334.549,83.648,23.796,11.934,109.675,17.22,123.434,2.809,331.811,4.605,41.436,2.173,0.011,14.386,1.322,0.321,1.814,4.374,NaN,0.137,13.044,3.603,2.568,0.416,2.982,0.337,0.241,36.85,0.188,0.151,0.627,0.023,0.568,0.391,0.813,106.695,2.26,0.547185214211,0.018,10.432,0.433,2.511,0.48,0.027,0.739,1.503,47.004,0.662,9.054,1.101,0.222,26.759,0.002,10.207,0.315,6.946,31.111,0.05,1.601,0.958,1.063,7.414,19.454,2.609,80.974,18.222,7.767,0.932,126.979,1.087,0.863,25.136,424.779,0.188,0.003,0.089,0.039,0.016,89.012,1.24,12.3428147858,0.148,0.166,12.88,10.704,4.205,0.047,0.156,94.815,85.77,3.002,0.054,0.016,0.051,2.214,0.614,0.307,15.66,11.104,10.654,64.86,0.513,58.897,0.044,0.336,0.04,7.333,5.731,56.089,10.975,0.027,0.455,86.906,23.099,145.061,0.979,1541.028,1.26,34.61,0.023,52.703,19.309,0.007,0.065,4.299,0.537,3.254,3729.567,2982.081,3491.271,3220.377,1082.059,241.71,2279.191,39.205,1654.613,376.518,1789.463,103.454,227.493,221.986,62.366,6996.0
2003.0,0.159,1.171,25.234,0.146,2.472,0.011,0.106,36.304,0.935,0.615,94.485,19.721,8.349,0.414,4.491,9.24,0.346,14.65,31.316,0.102,0.633,0.139,0.103,6.337,1.163,87.707,0.021,1.461,12.901,0.294,0.045,0.649,150.855,0.069,0.131,0.064,0.104,15.02,1234.027,15.659,0.027,0.296,0.009,1.807,1.489,6.42,6.95,2.113,33.373,21.21,0.463,15.199,0.111,0.031,5.969,7.233,40.35,1.787,1.641,0.198,4.65,1.349,0.212,0.013,0.04,0.235,18.786,105.697,0.2,0.218,0.364,0.086,1.029,227.272,2.081,0.097,26.108,0.145,0.059,0.558,2.864,0.366,0.053,0.427,0.473,1.846,10.926,16.109,0.591,349.581,86.39,24.848,11.818,114.224,17.759,127.72,2.924,337.45,4.764,41.946,1.842,0.011,16.814,1.453,0.308,1.933,4.969,NaN,0.145,13.408,3.522,2.701,0.419,3.084,0.464,0.261,43.705,0.163,0.147,0.704,0.023,0.622,0.402,0.858,110.617,2.191,0.585093390805,0.019,10.243,0.523,2.685,0.511,0.025,0.805,1.504,47.734,0.75,9.255,1.203,0.24,25.399,0.002,11.624,0.349,8.833,32.423,0.052,1.678,1.082,1.11,7.194,19.507,3.853,83.135,16.71,9.86,1.035,127.138,1.17,0.851,26.163,437.68,0.186,0.003,0.098,0.041,0.018,89.248,1.367,13.1979066092,0.152,0.178,8.49,10.77,4.227,0.049,0.157,103.848,87.564,2.907,0.06,0.018,0.053,2.474,0.611,0.284,14.939,10.964,14.804,67.239,0.566,63.321,0.044,0.399,0.048,7.553,5.835,59.588,11.512,0.028,0.466,96.062,29.136,147.434,1.038,1549.404,1.254,33.456,0.022,52.387,21.48,0.007,0.065,4.719,0.573,2.898,3802.292,3291.25,3547.733,3545.809,1106.739,255.219,2544.349,39.974,1704.31,404.406,1811.039,105.272,228.972,224.041,98.417,7416.0
2004.0,0.2,1.136,24.405,0.154,5.125,0.012,0.111,42.588,0.994,0.616,95.107,19.598,8.751,0.47,4.775,10.84,0.353,15.827,30.347,0.104,0.685,0.183,0.084,6.713,1.194,92.126,0.023,1.462,12.759,0.301,0.054,0.667,150.627,0.072,0.136,0.058,0.103,16.375,1442.096,15.018,0.028,0.322,0.015,1.89,2.09,6.285,6.819,2.0,33.463,21.675,0.528,13.798,0.125,0.03,5.123,7.815,41.154,1.736,1.423,0.21,4.695,1.43,0.217,0.014,0.04,0.309,18.296,106.382,0.19,0.215,0.482,0.088,1.179,225.224,2.004,0.1,26.493,0.159,0.056,0.5,3.169,0.366,0.055,0.444,0.542,2.009,10.476,15.64,0.609,367.746,92.074,31.111,11.987,122.029,17.235,128.925,2.922,343.511,5.247,46.948,2.079,0.012,17.326,1.554,0.388,1.945,4.591,NaN,0.171,13.733,3.635,3.073,0.471,3.052,0.493,0.266,45.632,0.212,0.154,0.702,0.024,0.656,0.445,0.871,112.011,2.332,0.639302507837,0.019,11.811,0.524,3.391,0.535,0.024,0.755,1.578,48.242,0.696,9.479,1.207,0.263,26.465,0.002,11.635,0.509,7.632,35.888,0.051,1.583,1.222,1.115,8.698,20.198,3.568,83.171,17.228,12.106,1.079,131.518,1.242,0.863,26.016,437.132,0.188,0.003,0.097,0.042,0.02,107.945,1.44,14.4206974922,0.203,0.175,7.765,10.567,4.294,0.049,0.157,116.48,92.563,3.263,0.062,0.017,0.053,3.104,0.625,0.281,14.868,11.015,13.938,71.071,0.699,68.815,0.048,0.381,0.047,8.452,6.121,61.469,11.818,0.028,0.505,93.57,30.881,147.371,1.187,1579.156,1.53,32.535,0.015,45.887,24.693,0.007,0.065,5.149,0.581,2.707,3838.706,3623.527,3595.972,3866.261,1109.567,275.649,2812.971,40.542,1707.029,441.943,1841.97,106.134,235.993,243.514,101.253,7807.0
