Oil: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Million tonnes,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Europe & Eurasia,590.838133497,642.642578363,697.740517081,760.542035409,838.239150511,927.630793325,974.652234824,1046.63515104,1122.85916172,1105.26939387,1093.05924211,1153.87181208,1159.49902841,1209.18457291,1235.24600337,1198.34069108,1149.2358318,1110.63163525,1085.30263835,1089.4894613,1085.19769168,1112.54708236,1117.1057617,1120.66474308,1119.56448164,1128.3880292,1108.58177093,1077.63739749,999.253163062,961.793772753,948.705247802,937.203216732,941.825263359,947.804574904,938.921687062,930.562355028,945.326312787,937.797747475,950.692534344,961.319182316,964.153393673,974.274019013,957.330265237,956.829629623,912.35076959,906.423220706,902.340552298,884.236555633,878.590830977,-0.00366262462921,0.209934204817
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,6.60226512238,7.31028545379,8.18154802116,9.12554488989,10.04217806,10.994608543,12.0794879553,13.3987924774,16.0794666173,18.6057691891,21.7280617575,24.6369117404,28.55011704,31.1529669311,32.1795901889,28.7330923872,28.571846512,31.0135399769,37.5728598044,40.4150296691,44.6413572408,41.1115431276,43.3351464542,45.5324026629,50.0796175759,51.9542594142,55.5560791995,59.607310457,62.6434595018,64.6485876786,63.9824462822,65.7421242612,68.5379946822,67.2133410508,67.7678516173,69.8187002439,70.7419652318,70.8073262249,71.2943069201,73.3582121597,80.5227628637,87.4304969538,89.3885649835,93.2777246898,95.5232209941,86.707560669,88.2467088125,89.543910509,92.8616649018,0.0398929417133,0.0221887584776
Israel,4.118,4.298,4.484,4.68,4.884,5.096,5.317,5.535,5.897,5.993,6.2,6.581,6.926,7.406,8.142,7.933,8.081,7.796,7.352,6.878,6.515,6.739,7.517,8.3,8.519,8.722,8.965,9.437,9.625,10.749,12.037,12.06,11.766,12.511,13.285,13.518,12.537,12.446,12.763,11.9872617783,12.193516095,11.885541849,12.4471946772,12.2008951024,11.3603848293,10.9110927697,11.4966284934,13.5754210434,10.5792189434,-0.218572810292,0.0025278434623
Kuwait,5.151,4.994,4.841,4.693,4.549,4.409,4.315,4.687,4.421,4.046,3.127,3.694,3.573,3.862,4.309,4.344,5.828,6.572,7.298,7.757,8.022,8.342,8.202,7.999,7.847,5.406,3.674,5.558,5.094,6.858,7.084,6.906,7.50643323442,10.5106952522,11.7446332344,11.8048706528,12.1683814101,13.1656664688,15.6081694529,17.7861874584,19.5291591543,17.6968155291,17.8619021938,18.983116296,20.4019359696,21.5943624121,20.4325381852,21.6201784843,21.8234944143,0.0121694793925,0.00521459802985
Qatar,0.047,0.047,0.071,0.092,0.107,0.093,0.089,0.106,0.138,0.188,0.224,0.308,0.41,0.398,0.432,0.693,0.756,1.049,1.149,1.298,1.825,2.152,2.292,1.501,1.657,1.715,1.474,1.535,1.559,1.664,1.745,1.851,1.96,2.011,1.97,2.02347467845,2.40345399602,3.01149111258,3.09658070958,3.37364102061,3.91534667976,4.54195847798,5.34373988013,6.14701889346,6.0176660716,6.54829308794,7.82207922682,7.95510154742,8.49408327402,0.0706783160567,0.00202961219475
Saudi Arabia,19.577,19.745,19.913,20.083,20.255,20.429,20.603,22.02,23.337,24.438,18.359,21.5,25.043,26.929,32.724,29.926,35.861,39.741,43.569,45.934,46.751,45.901,48.22,48.3391011217,47.9391460809,54.1459438217,57.9273483137,55.3312696679,56.5271460843,62.5986741758,59.6864207344,63.4644269843,65.4816958712,70.4024121069,71.4004218115,73.0427876099,74.6725674331,76.5948415601,81.7018943815,88.2537925213,88.1923029822,92.340371321,97.9936860892,106.683530652,115.794426469,124.242638253,125.084189838,131.252989902,134.965042158,0.0310988686979,0.0322491191328
United Arab Emirates,0.0110974025974,0.0117714285714,0.0184142857143,0.040374025974,0.0605155844156,0.122441558442,0.136,0.179,0.28,0.388,0.629,0.931,1.393,1.52,2.078,5.082,5.553,6.169,6.19,7.104,8.873,10.731,11.712,14.02,14.706,15.392,19.056,19.193,19.86,20.857,20.847,20.165,20.514,20.407,19.901,19.641,19.391,19.956,22.124,23.905,24.486,26.283,28.2,29.385,27.696,30.144,32.95,34.27802103,35.61286683,0.0417881570756,0.00850948877633
Other Middle East,8.754,9.2,9.673,10.174,10.701,11.261,12.615,13.617,14.01,14.125,14.537,15.975,17.036,18.644,21.733,22.576,25.954,26.785,26.799,29.472,31.027,32.315,32.414,34.611,35.752,39.001,38.118,41.219,44.458,46.19,48.562,48.916,50.433,51.132,54.7072635976,53.8048191475,56.0941099889,58.6776225085,59.2817638277,60.888781682,63.9231974981,58.7553225332,62.4471733042,69.409761414,70.3318581776,74.1880646192,75.2339787404,79.4984131248,80.4582602369,0.0148465940729,0.0192250367254
Total Middle East,44.260362525,45.6060568824,47.1819623069,48.8879189159,50.5986936444,52.4050501014,55.1544879553,59.5427924774,64.1624666173,67.7837691891,64.8040617575,73.6259117404,82.93111704,89.9119669311,101.597590189,99.2870923872,110.604846512,119.125539977,129.929859804,138.858029669,147.654357241,147.291543128,153.692146454,160.302503785,166.499763657,176.336203236,184.770427513,191.880580125,199.766605586,213.565261854,213.943867017,219.104551245,226.199123788,234.18744841,240.776170261,243.653652333,248.00847806,254.658947875,265.869715292,279.55287662,292.762285273,298.933506664,313.682261128,336.087047047,347.125492511,354.336011811,361.266123296,377.724035641,384.794630758,0.0215099547058,0.0919444561005
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,1.289,1.693,1.578,1.682,1.775,2.032,2.288,2.514,2.739,3.036,3.378,3.877,4.4,4.521,5.42,5.469,5.889,6.245,7.011,7.76,7.966,8.078,8.158,8.168,8.553,9.156,9.069,9.113,9.079,8.67,8.433,8.06,7.986,8.217,8.11,8.483,8.782,9.734,10.125,10.59,11.034396,11.5159,12.900566315,14.020728,14.868,14.835,15.547,16.686,17.48,0.0504548959434,0.00417674519122
Egypt,6.936,7.449,6.06,6.342,4.68,6.075,6.264,7.15,6.722,7.42,8.218,9.712,10.366,10.728,11.763,13.165,15.151,17.237,18.99,20.48,20.803,20.887,21.707,22.042,22.911,23.756,23.369,22.712,21.611,21.467,23.28,24.599,25.962,27.327,27.812,27.2,26.082,25.244,25.92,26.821,29.82,28.664,30.56,32.638,34.391,36.259,33.661,35.236,35.662,0.0148627571762,0.0085212290287
South Africa,5.606,6.093,6.623,7.201,7.919,8.582,9.388,10.24,11.303,11.011,11.684,11.811,11.697,12.287,11.65,11.983,12.979,13.145,13.269,14.448,14.116,13.623,14.401,15.8741449854,16.4485306967,16.5930722984,16.7218496253,17.2759100608,18.0033594686,18.783181748,20.0344832328,20.6692906585,21.0009541489,21.3154237423,21.6157486605,21.990768673,22.4664630099,23.0511648816,23.8829687765,24.6965416767,24.8277062665,25.2556656426,26.5832279037,25.6838076179,24.217825089,26.6418593435,27.3555140139,27.3421139534,27.2287092498,-0.00141925748903,0.00650614313781
Other Africa,14.1486698584,15.5584936627,16.5573137622,17.3215728341,18.7171916166,19.8486457068,21.8360968665,23.2655325165,25.5341515136,26.2441017562,26.5842454469,30.2686488669,32.4151977786,34.0825047624,36.491838771,39.2420257521,39.7034404336,41.4590266533,41.480120551,39.7519361848,41.6124918291,40.2117172058,41.917644472,44.5925128361,46.048141549,46.8133300038,47.3123332716,49.8339373491,51.1938881503,53.6984469013,54.4751273689,55.38631369,56.9672489202,57.5670036036,61.0002963877,61.5244542425,63.287384274,64.5279137931,65.9762381519,69.8902813406,73.2344529635,73.2268972832,75.2096034094,80.9370989021,82.6291433091,86.5321821824,81.8967506239,86.8069346804,90.5489166997,0.0459647737443,0.0216361414641
Total Africa,27.9796698584,30.7934936627,30.8183137622,32.5465728341,33.0911916166,36.5376457068,39.7760968665,43.1695325165,46.2981515136,47.7111017562,49.8642454469,55.6686488669,58.8781977786,61.6185047624,65.324838771,69.8590257521,73.7224404336,78.0860266533,80.750120551,82.4399361848,84.4974918291,82.7997172058,86.183644472,90.6766578216,93.9606722457,96.3184023022,96.4721828968,98.9348474098,99.887247619,102.618628649,106.222610602,108.714604349,111.916203069,114.426427346,118.538045048,119.198222915,120.617847284,122.557078675,125.904206928,131.997823017,138.91655523,138.662462926,145.253397628,153.27963452,156.105968398,164.268041526,158.460264638,166.071048634,170.919625949,0.032015517354,0.0408402606845
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,16.815,18.002,19.729,21.49,22.058,24.412,25.692,26.13,27.863,29.517,29.136,29.779,31.192,31.008,31.527,30.201,29.821,29.306,28.017,29.276,27.869,28.915,29.393,30.55,31.566,32.317,31.35,31.563,33.269,34.399,35.713,36.56,37.703,37.545,38.318,38.116,38.497,38.227,38.837,39.6259865288,40.7836188321,42.1279312406,42.4563509528,43.3315044067,42.7876473227,43.5743276714,45.8450080812,47.2933262585,46.9637151434,-0.00424887426198,0.0112217087299
Bangladesh,0.03129502,0.03229591,0.03335554,0.03441838,0.03540905,0.03627835,0.037,0.74,0.832,0.938,1.087,1.172,1.159,1.25,1.386,1.561,1.568,1.451,1.3,1.61,1.718,1.72,1.685,1.821,1.956,1.92,1.74,1.864,2.136,2.229,2.915,2.955,3.384,3.763,3.355,3.293,3.951,3.900802,4.023043,4.189176,4.33573,4.337782,4.17293,4.210274,3.730655,4.30029,5.533024,5.8436753,5.7311975,-0.0165607910603,0.00136943662073
China,10.96,14.074,13.9,15.2,20.377,28.191,38.43,44.175,53.83,61.89,68.25,78.03,82.4,91.25,91.1,85.357,81.142,80.149,81.791,84.626,89.82,95.68,101.523,108.837,113.953,112.858,121.853,132.378,145.7912,148.1236,160.1997,175.665820005,193.93625,197.080449996,209.32986,224.21525,228.40278,247.521979992,271.72242133,318.882232591,327.83697843,354.502357014,370.605744049,377.592936576,390.983455974,440.444108698,464.061446079,490.093210244,507.376484274,0.0381016209722,0.121234685183
China Hong Kong SAR,2.12,2.323,2.784,3.04,3.605,3.894,4.097,4.679,4.855,4.969,4.67,5.518,5.972,6.201,6.342,6.493,6.882,6.698,5.942,5.487,5.159,5.023,4.912,5.625,6.0,6.281,6.268,8.065,8.388,8.931,9.568,9.375,9.281,8.902,9.306,9.721,11.779,12.893,13.004,15.359,13.836,15.0000617687,16.141116702,14.6308432466,16.6037012429,17.9436341344,18.0976507651,17.3358830369,17.7372019354,0.0259527582675,0.00423820223659
India,12.642,14.126,14.57,16.316,19.596,19.505,20.475,22.091,23.314,22.834,23.347,24.593,26.413,28.717,31.004,31.633,34.036,35.403,37.223,39.934,43.333,45.53,46.995,51.53,55.801,57.943,58.903,62.075,62.662,67.384,75.232,81.062,86.503,92.527,100.303,106.147,106.964,113.2318,116.4643,119.4664,121.9005,128.2562,138.050972029,144.695227219,152.56368662,155.390634,163.019235,173.5754,175.2472,0.0123976627365,0.0418743081391
Indonesia,6.12,5.894,5.67,5.993,6.393,6.79,7.029,7.584,9.055,9.468,10.863,11.723,14.096,15.534,16.919,18.941,21.073,21.801,21.448,22.903,22.55,23.838,24.828,26.101,27.6,31.719,33.591,36.214,38.012,39.051,41.548,44.152,48.973,46.665,48.769,54.2026285337,54.9066403127,57.3422804702,57.9440235922,61.6945997948,60.7157659557,58.5096592654,60.8558565617,60.4347522376,61.5617802734,66.4387054521,72.3219110179,73.2362891387,73.8252353541,0.0108034843579,0.0176401138306
Japan,87.936,100.047,122.969,142.741,169.072,199.238,219.765,234.466,269.192,259.032,244.093,253.549,258.523,264.059,266.885,237.848,223.797,209.527,209.137,219.758,207.582,209.586,210.315,226.371,235.049,248.095240818,251.764011164,257.781010976,252.017691678,266.723136179,270.930094083,272.444492298,268.95537408,258.024493587,262.613879814,258.88975195,250.506405523,246.144242331,251.931382965,245.490221592,248.751366086,239.583946122,232.574033786,226.310564402,201.769941963,204.108453654,204.866882252,217.845590153,208.918454125,-0.0383517369628,0.0499198585749
Malaysia,2.2849583,2.6586431,2.7131212,2.7534774,2.83885,3.1673434,3.445,3.847,4.164,4.156,4.347,4.856,5.508,5.939,7.181,8.1547506531,8.68758395741,9.07229223994,9.71395919688,9.53841795835,9.51070984997,9.10408421865,9.33287584903,10.1432927624,10.4902509143,12.6305844799,13.6012512627,14.879587278,16.3887197615,18.0450441988,18.8696677163,20.6469056965,23.8723435274,20.2923502305,22.3422640721,22.4104441757,23.3048778283,26.0304214819,27.5684564188,27.9871936379,28.0015016904,28.880528684,30.8085805076,29.4551930836,29.2265032178,29.2646796704,31.1103820177,30.6646390009,31.1865008838,0.0198047123849,0.00745183462277
New Zealand,2.718,3.014,3.17,3.253,3.378,3.975,4.103,4.417,4.679,4.46234145002,4.28231048241,4.41911800907,4.41953042136,4.19221172693,4.24466698864,4.10399624735,3.88895102745,3.87646269527,3.71622994209,3.76399119355,3.60815774995,3.67476414746,3.85805123499,4.00475656832,4.143026845,4.75794199876,4.58174421154,4.69389483925,4.53718718519,5.2129642274,5.6474273463,5.55076883885,5.88517303379,5.97745635258,6.0198065999,6.16541273685,6.20545922888,6.42486966962,6.79725111513,6.8129266179,6.99803953135,7.09953865441,7.13797434669,7.1946256662,6.86304686412,7.04813102512,7.01097909121,6.95202429297,7.07755401257,0.0208457671106,0.00169114070013
Pakistan,3.777,3.878,4.335,4.936,4.632,4.581,4.29,3.554,3.641,3.921,4.066,4.061,4.27,4.549,4.844,5.073,5.388,5.975,6.589,7.145,7.666,8.229,8.919,9.597,10.251,10.733,11.357,12.405,13.523,14.526,15.753,16.552,17.01,17.558,18.198,18.76,18.348,17.852,15.824,15.994,15.2588001995,17.5895150878,19.2924887205,19.3596717463,20.7500821797,20.5541086081,20.8305903232,20.0043897899,22.0113522506,0.103340692818,0.00525948544964
Philippines,4.176,4.556,5.145,5.883,6.303,7.183,8.319,8.164,9.597,8.977,9.684,9.954,10.89,11.223,11.589,10.881,10.225,9.841,10.29,8.396,7.445,7.83,9.103,9.808,10.999,11.486,11.125,13.68,14.085,14.896,16.796,17.535,18.842,19.054,18.02,16.576,16.485,15.5698186053,15.4854837219,15.9433816415,14.8061342006,13.3099326181,14.1212782361,12.3562212743,13.1595339052,13.1578229966,12.9129334897,12.9858288572,13.6656482221,0.0552340187132,0.00326532777399
Singapore,3.829,4.472,5.61,7.005,6.878,7.524,6.62,8.25,7.709,7.599,7.412,8.717,8.692,8.905,9.592,9.509,10.926,10.658,11.248,11.901,12.04,14.174,14.745,17.086,19.514,23.3224,23.7432,24.6117,26.6365,30.6468,32.9124,33.2879,35.0802,35.4585,35.1621,37.5182,39.9131,38.0471,35.4158,39.3561,43.1496,46.4071712,50.432302,53.573042922,57.0073350987,62.7747174458,65.5353775862,65.392414,65.916561,0.0107770962641,0.0157503820956
South Korea,1.287,1.927,3.342,4.942,6.709,8.38,9.461,9.876,12.158,12.55,14.194,15.949,18.984,21.672,24.367,24.123,23.872,23.683,24.711,24.77,26.081,28.352,29.768,35.644,40.959,49.527,59.89,72.31,79.307,86.997,94.845,101.435,111.352,93.91,100.703,103.764,103.517,105.338,106.37,104.55263269,104.616690646,104.706860248,107.649727643,103.096878694,103.745005798,104.957613407,105.790273546,108.772753947,108.447153801,-0.00026187309413,0.0259128212929
Taiwan,2.164,2.564,3.05,3.643,4.369,5.254,7.366,7.996,10.197,9.154,10.61,13.68,15.102,17.707,17.744,18.409,16.268,15.672,15.962,15.485,18.8825118708,20.8569224405,21.6656194751,24.8157473948,27.5525558734,28.5516930904,29.6539338858,30.4241245811,32.5003118264,34.2958313533,37.0472334631,37.1609326743,38.639012419,39.9543462172,43.0082311411,44.3594985454,45.4965391378,45.6700499182,47.5009659585,49.6138978722,49.3510908782,49.213903589,51.1908587978,45.8259395269,44.0128564924,45.3222444569,42.5353822749,41.898102704,43.39379106,0.0385357663035,0.0103686964139
Thailand,2.3,2.719,3.023,3.993,4.33,5.053,5.626,7.08,7.499,7.655,8.25,8.697,9.779,10.979,11.101,11.582,11.042,9.997,11.196,11.648,11.023,11.32,12.775,14.339368,16.865591,19.9170161662,21.7152693395,23.9087522938,27.272278856,30.5318348189,33.970921863,36.7425969804,36.9389234058,34.3943066944,35.4139449956,33.9453180797,32.0171588315,35.6622659101,38.3316002697,41.7021713597,42.617329703,42.1641432857,41.636887183,41.2160216927,44.1855465104,44.3297382591,46.5718171169,49.556390928,50.4139893328,0.0200926437974,0.0120461322367
Vietnam,1.48576377207,3.24714219989,4.75572175436,4.85154804236,5.86365616424,6.07903715331,5.14267742897,5.33468252093,5.2411009,3.19115645543,3.03848559451,0.792635300113,0.794985705,0.96498046269,1.11315610389,1.93129755278,1.68274088872,1.70919568676,1.95825716314,1.91544470751,1.94306964067,2.169566464,2.5311634181,2.64298031667,2.44657352681,2.86952038501,2.80114267251,3.064,3.942,4.36,4.797,5.52,6.305,6.968,7.757,8.27,8.97,9.848,10.486912,12.4650734436,12.213491,11.972497,13.338764,14.076756,14.584618,15.585,16.953,17.1572641461,17.4457750338,0.0196014661342,0.00416856724769
Other Asia Pacific,4.01663145564,4.49135774076,4.99577963498,5.33320939674,5.75596576209,5.98803621307,5.75370997381,6.32872497111,6.42028758959,6.62210874995,6.51987192723,6.80984289024,7.00031928561,7.89537725625,8.62541930978,9.36391651509,9.19354482614,9.14611517533,9.34221792138,9.18651378686,9.36930099537,9.83822505888,9.74425924401,9.76875140125,9.86838290451,10.5943284869,9.86923733493,9.47562404881,9.92982040512,9.93312953501,10.6053906356,11.6817475652,11.7459145986,12.2597343322,12.2089640803,12.9520554494,13.3278701607,13.7357194216,14.645553673,14.9349780709,15.6780751001,15.5266572878,16.4673050101,15.6330676973,16.4016271685,16.8207249663,19.2807298619,19.53683256,19.630834324,0.00756442314014,0.00469067459926
Total Asia Pacific,164.662648548,188.025438951,219.794978129,251.407653219,292.193880976,339.250695116,375.651387403,404.712407492,460.24638849,456.935606655,453.849668004,482.299596199,505.194835412,532.045569446,545.564242402,515.164960968,499.4928207,483.965065797,489.584664223,507.343367646,505.599750107,525.840562329,542.092969221,588.684896443,625.014381064,665.522725425,693.806789871,739.392694017,770.397709712,816.285340312,867.349835108,908.327164059,954.406191064,930.33363741,970.828050703,999.305559471,1002.59183102,1033.4393498,1072.35219404,1134.06997184,1150.85071225,1179.18868507,1216.93317052,1212.99352039,1219.93702363,1292.01493444,1342.2766225,1398.14401436,1414.98864825,0.01482058689,0.33810338378
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total World,1529.7177867,1645.36015685,1763.65443777,1914.29903946,2078.98233377,2257.18582909,2379.78354845,2563.36396621,2763.5593861,2723.97302271,2692.59617752,2867.88285763,2966.80557214,3047.72931258,3097.61076693,2975.25987953,2867.56902263,2777.21709764,2754.42718093,2814.96504925,2816.95912732,2900.58657,2956.34191094,3056.25463521,3108.93516562,3162.4910198,3161.62316322,3215.30523666,3185.80080767,3251.46835231,3293.43184484,3368.40758016,3457.26419942,3480.48632627,3548.92564019,3583.68623337,3610.88303233,3641.33737785,3725.16908132,3869.129031,3919.26086589,3959.32568284,4018.41135581,4000.21404823,3924.63320082,4040.17508269,4085.05723936,4138.94662102,4185.07694485,0.0139156877995,1.0
of which: OECD,1143.67477406,1227.68515392,1317.1491618,1435.48666315,1565.41380071,1697.16574477,1777.65382274,1907.95685462,2049.07669498,1963.90577355,1905.28100742,2031.57594032,2079.56851836,2099.1792646,2110.71312882,1965.66312088,1847.59278043,1749.42186604,1718.42164716,1764.63729492,1744.81077431,1803.26025162,1828.62284753,1896.83546696,1920.28741032,1940.89089947,1944.37989147,1995.565577,2002.67361612,2060.39051952,2081.52133118,2141.27779601,2172.95620888,2181.36060812,2216.87004929,2223.58989745,2223.10399354,2215.14430171,2249.36589419,2292.3038927,2306.20737966,2292.6678392,2278.92989953,2211.59957417,2099.53911649,2115.82170157,2093.26070093,2072.91362259,2059.94127611,-0.00353544484824,0.492211073637
                 Non-OECD,386.043012634,417.675002935,446.505275969,478.812376307,513.568533062,560.020084318,602.129725709,655.407111589,714.482691124,760.067249157,787.315170094,836.306917305,887.237053781,948.550047981,986.897638106,1009.59675866,1019.97624219,1027.7952316,1036.00553377,1050.32775433,1072.14835301,1097.32631838,1127.71906341,1159.41916825,1188.6477553,1221.60012034,1217.24327175,1219.73965966,1183.12719156,1191.07783279,1211.91051366,1227.12978415,1284.30799055,1299.12571816,1332.0555909,1360.09633592,1387.77903879,1426.19307614,1475.80318713,1576.8251383,1613.05348623,1666.65784365,1739.48145628,1788.61447406,1825.09408433,1924.35338112,1991.79653843,2066.03299844,2125.13566873,0.0314249396324,0.507788896561
                 European Union #,400.102,438.541,474.523,521.005,582.769,645.379,674.318,722.11,772.565,725.775,697.496,744.366,734.079,759.461945165,778.447399108,723.908251978,673.324938082,637.40754998,616.302518496,620.846255256,628.755207623,647.028255206,647.340538227,653.650228225,656.877669162,661.074170124,668.854048333,671.720524866,665.272434065,667.260973299,680.044177337,693.783826487,699.285014035,713.187527129,707.742565985,702.237491823,712.475789685,708.017852759,711.834427008,720.854686357,725.068722507,726.419177737,709.145181534,707.130077083,669.386400319,660.896655149,643.14363884,618.759347639,605.208126984,-0.0192209072411,0.144610986114
                 Former Soviet Union,168.324618027,180.255508083,196.393854861,209.334770699,222.581288811,245.084348235,259.892234824,281.892151036,303.066161716,333.061393873,348.783242113,358.449812076,372.132028412,394.789627746,401.892604263,421.4674391,425.299893721,422.337085274,416.294119851,416.467206046,421.428743977,423.205071254,425.060349368,419.021159039,417.672363609,419.36834073,402.055178355,362.746601626,287.693151762,248.391048777,220.203780492,190.93687534,187.952249324,181.385,178.723837398,174.225863206,177.587523102,173.962894715,181.916107335,183.182812307,181.247362038,187.095810073,188.070550962,190.459882242,181.833883315,186.222441543,200.709474102,206.936640578,212.239109632,0.0284335631877,0.0507133118808
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"* Inland demand plus international aviation and marine bunkers and refinery fuel and loss. Consumption of biogasoline (such as ethanol), biodiesel and derivatives of coal and natural gas are also included.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" # Excludes Estonia, Latvia and Lithuania prior to 1985 and Slovenia prior to 1991.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Notes: Differences between these world consumption figures and world production statistics are accounted for by stock changes, consumption of non-petroleum additives",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"and substitute fuels, and unavoidable disparities in the definition, measurement or conversion of oil supply and demand data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Growth rates are adjusted for leap years.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
