Renewables: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Sweden,0.0,0.0,0.0,0.0,0.0,0.13,0.16,0.226,0.399,0.357,0.31,0.354,0.36,0.276,0.347,0.721,0.921,1.002,1.45,1.853,1.808,1.986,1.965,2.046,2.194,1.949,1.873,2.041,2.224,2.305,2.46,2.263,2.977,3.089,3.056,4.556,4.261,4.785,5.191,8.017,8.377,9.106,11.102,12.231,13.6770707071,15.5000909091,17.6321212121,19.3696161616,22.0829945366,0.143207773566,0.0178909115493
Switzerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.287,0.173,0.436,0.39,0.396,0.369,0.365,0.458,0.511,0.513,0.529,0.361,0.353,0.39,0.376,0.441,0.457,0.498,0.553,0.57,0.629,0.8468,0.8926,0.9295,0.9539,0.9946,1.0452,1.1743,1.2242,1.2855,1.3065,1.4061,1.629,1.936,2.14224537928,0.109563298523,0.00173557642847
Turkey,0.1,0.122,0.173,0.179,0.178,0.166,0.162,0.175,0.197,0.207,0.22,0.161,0.218,0.137,0.145,0.136,0.11,0.0,0.0,0.0221,0.006,0.0436,0.0579,0.0684,0.0626,0.0801,0.1197,0.1167,0.134,0.13,0.3083,0.2591,0.3768,0.3451,0.3061,0.3291,0.3819,0.3263,0.2659,0.2549,0.2758,0.3745,0.7248,1.2288,2.271208,4.04217,5.8874,7.48079,9.71372114538,0.302046179771,0.00786973536015
Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050505050505,0.0030303030303,0.00606060606061,0.0151515151515,0.0212121212121,0.0242424242424,0.0242424242424,0.0364646464647,0.0336363636364,0.0432323232323,0.0432323232323,0.0414141414141,0.050505050505,0.119,0.621,1.174,0.895678639412,0.00095113599673
United Kingdom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010101010101,0.0010101010101,0.0010101010101,0.0,0.0010101010101,0.009,0.6048,0.6969,0.9672,1.415,1.8625,2.0336,2.2926,2.7768,3.5312,4.2801,4.8288,5.493,6.3421,7.4647,9.3069,12.0223,13.5239,14.6123186654,16.7635256857,20.0016496463,22.2625538272,28.9550205094,35.9736774429,48.0909992522,0.340501129627,0.038961738348
Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Other Europe & Eurasia,0.0,0.0,0.0,0.0,0.0019,0.0121,0.012,0.0217,0.0242,0.0077,0.0184,0.019,0.0161,0.0183,0.0456,0.0752263157895,0.157836842105,0.193736842105,0.205384210526,0.210042105263,0.205936842105,0.245984210526,0.278310526316,0.291915789474,0.295394736842,0.318689473684,0.307,0.269484210526,0.315805263158,0.309357894737,0.357589473684,0.406710526316,0.439061052632,0.726478421053,1.26016105263,1.49891185673,1.63028112573,1.67951672515,1.74189068713,1.88763726608,2.14938290058,3.1877596462,4.20361306433,4.92478708187,5.43593848606,5.63012546134,6.36658680655,7.5473925991,8.01687382983,0.0651145726442,0.0064950059168
Total Europe & Eurasia,3.031,4.139,4.527,5.038,5.5079,7.2478191043,7.36214168,7.243358702,7.810019442,8.276989211,8.777976823,8.764010955,9.265681517,9.71204670903,10.1364475281,11.3664624244,11.2437532165,10.5391563189,11.0510659313,11.7292835746,12.3740164928,13.88384107,13.8397880184,14.7985794632,14.8035936635,19.9821052027,21.0759162054,23.2293215003,26.3373982225,28.1759356571,31.743733791,34.0085839128,40.2117411162,48.2173621038,55.2910409871,65.4537377938,74.678344463,90.500381606,106.293134207,132.642220068,155.569790583,179.99248289,213.378819839,241.856098413,271.493689196,314.740893509,379.747535428,449.930634842,510.237035893,0.137141823769,0.413377165794
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
