Renewables: Consumption - Wind *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Terawatt-hours,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0018,0.0137,0.1061,0.1311,0.1577,0.224,0.475,0.5401,0.6,0.113948963583,0.00095506792422
Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.016,0.023,0.056,0.088,0.147,0.174,0.238,0.317,0.437,0.475,0.64,0.645,0.829,0.825,0.947,1.32,1.871,2.067,2.734,3.438,4.26,4.581,3.993,5.096,4.932,5.574,0.133266672492,0.00887258071452
Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014276,0.030199,0.028758,0.038903,0.219796,0.259519,0.50703,0.673144,0.900841,0.916944,0.980501,0.894909,1.293291,1.555975,1.894154,0.220677360892,0.00301507627591
Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.004,0.004,0.005,0.014,0.061,0.124,0.142,0.135,0.256,0.522,0.837,1.077,1.664,3.205,4.747,6.027,0.27312245965,0.00959365721792
Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009595959596,0.0009595959596,0.00383838383838,0.0105555555556,0.0163131313131,0.0153535353535,0.0201515151515,0.0364646464647,0.0858585858586,0.11803030303,0.161616161616,0.245454545455,0.341,0.468,0.787,1.741,2.892,4.007,5.72,7.506,9.078,9.003,10.011,11.755,0.177425384521,0.01871137321
Romania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.005,0.009,0.306,1.2431,2.6407,4.6957,0.783074557781,0.00747452070937
Russian Federation,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0031,0.0062,0.0086,0.007,0.0068,0.0052,0.0066,0.0052,0.0038,0.004186,0.005392,0.005251,0.004337326,-0.171736985445,6.90406841e-06
Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.007,0.006,0.008,0.007,0.006,0.006,0.005,0.006,0.005,-0.164383560419,7.958899e-06
Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.014,0.015,0.103,0.116,0.175,0.27,0.338,0.716,1.352,2.744,4.724,6.966,9.997,12.474,16.155,21.269,23.255,27.763,32.496,37.887,44.165,42.433,49.472,55.7671298938,0.130334660411,0.0887689962983
Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.006,0.006,0.006,0.005,0.005,0.006,0.013,0.031,0.052,0.075,0.105,0.144,0.203,0.308,0.358,0.457,0.482,0.608,0.679,0.85,0.949,0.987,1.43,1.996,2.485,3.479,6.086,7.159,9.891,0.385402798653,0.0157442949712
