Nuclear: Consumption *,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Change,2013.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013 over,share
Terawatt-hours,1965.0,1966.0,1967.0,1968.0,1969.0,1970.0,1971.0,1972.0,1973.0,1974.0,1975.0,1976.0,1977.0,1978.0,1979.0,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2012.0,of total
Turkmenistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Ukraine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,53.3068028,42.7090816,50.425354,72.0008648,66.5163894,76.190456,75.1430582,73.7642054,75.2535432,68.8586714,70.533624,79.5889746,79.4475538,75.2535432,72.0759946,77.3527582,76.1816172,78.00241,81.4848972,87.0,88.8,90.2253,92.5431,89.8413,82.9241,89.1514,90.2477,90.137,83.208,-0.0743427574635,0.0334307365119
United Kingdom,15.136445,20.218755,23.2769798,26.1937838,29.1282654,26.0170078,27.5505396,29.3845906,28.0013184,33.6227952,30.3436004,36.1595308,40.0265058,37.2290256,38.3117786,37.0301526,37.9759042,43.9818688,49.9348006,53.9918098,61.1070438,59.087378,55.2469194,63.4670034,71.7445396,65.760672,70.555721,76.8180108,89.3691068,88.299612,88.9801996,94.685645,98.1637128,99.502791,95.149682,85.0778694,90.1071466,87.848,88.686,79.999,81.618,75.451,63.028,52.486,69.098,62.1396732525,68.98,70.4050698803,70.608,0.00562994554639,0.0283683929592
Uzbekistan,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Other Europe & Eurasia,1.8605674,2.0638598,2.253894,3.1333546,3.6327468,4.3884642,5.3872486,9.833165,14.3100172,21.4606064,28.615615,38.1526802,51.0308118,52.4626974,59.617706,73.9233038,87.3803768,102.7908246,115.3109848,148.2178372,9.324934,6.7749402,8.8299612,8.949285,5.96619,4.6226924,3.9730406,3.9730406,3.955363,4.6094342,5.08231,6.8854252,6.6202612,6.6114224,6.7749402,6.7661014,7.247816,8.0388886,7.203622,7.8631536,8.601931,8.1883,8.2484,8.7346,8.2317,8.147,8.764,7.838,7.6587,-0.0201986804605,0.00307705951855
Total Europe & Eurasia,21.7832226,28.2106108,33.3102104,37.6789328,46.536185,49.7575724,57.7438804,77.2797896,88.596582,107.5305812,144.2008236,174.0443534,212.4957914,233.1603838,261.4654908,312.2108364,408.3953,454.1657068,528.4214116,669.7448186,800.4741812,847.0879634,898.4202036,986.1400884,1024.842858,1013.0101088,1037.7961026,1044.6622312,1081.0958772,1050.2226718,1077.064487,1142.9755274,1152.7750698,1136.9922438,1162.8560596,1181.71840572,1221.13494013,1239.76654083,1258.42973817,1272.55844512,1261.11095593,1268.35196316,1219.28383511,1221.87549321,1171.593785,1205.9985022,1199.98542326,1178.87219072,1162.18958111,-0.011450374499,0.46693649888
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103136842105,1.39822105263,4.0986,1.93932712078,0.00164670718368
Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Other Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Total Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103136842105,1.39822105263,4.0986,1.93932712078,0.00164670718368
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.132139,5.5949604,9.2674818,6.4920986,11.0485,11.6848936,8.8962522,9.6254532,9.7801322,7.6367232,10.2132334,11.8970248,12.396417,13.3112328,14.318856,13.5145252,13.6957206,11.2871476,12.6262258,13.3294736842,14.0684210526,11.8873684211,10.5536842105,11.9126315789,13.6884210526,13.48,12.7357894737,14.2126315789,12.5831578947,13.8504384104,0.103728085756,0.00556473340839
Other Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Total Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.132139,5.5949604,9.2674818,6.4920986,11.0485,11.6848936,8.8962522,9.6254532,9.7801322,7.6367232,10.2132334,11.8970248,12.396417,13.3112328,14.318856,13.5145252,13.6957206,11.2871476,12.6262258,13.3294736842,14.0684210526,11.8873684211,10.5536842105,11.9126315789,13.6884210526,13.48,12.7357894737,14.2126315789,12.5831578947,13.8504384104,0.103728085756,0.00556473340839
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6042422,14.760796,12.8339376,14.340953,14.4205022,14.1023054,14.9508302,16.7406872,17.4743076,25.1331278,43.3498946,50.469,53.088,54.843,62.13,68.394,70.134,73.88,86.35,97.39,110.63,0.139060437679,0.0444481559098
China Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
India,0.0,0.0,0.0,0.0,0.7247816,1.3081424,0.972268,0.9236546,1.9533748,1.7986958,2.143409,2.6560594,1.8517286,2.2627328,2.3467014,2.4483476,2.4660252,2.1566672,3.0759024,4.0393316,4.507788,5.0204384,5.3209576,6.076675,4.021654,6.3948718,5.413765,6.4037106,6.2269346,4.9453086,7.6146262,8.4012794,10.0718126,11.3711162,12.727872,15.7684192,18.8885156,19.3525526,18.141637,16.7627842,17.8234402,17.63176,17.83178,15.23073,16.81618,23.08211,32.22365,33.13971,33.30824,0.00783909857273,0.0133823547512
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Japan,0.0265164,0.3712296,0.8485248,0.7203622,0.9369128,3.3057112,7.0975564,8.7813478,9.4972906,18.583577,21.7125122,36.7517304,28.1692556,52.0428544,61.9511492,82.6251024,85.6170362,105.535272,108.7879504,126.7395532,151.9566496,166.478798,189.3978064,174.9684654,186.6621978,195.7263872,209.3823332,218.0355184,248.6177664,259.4983292,287.8531996,297.5670408,321.754417,327.2212148,317.7018272,319.7391706,321.0959264,314.9308634,230.4230966,285.9219218,293.038,305.008,279.009,251.744,287.356,292.355,162.927285,17.991,14.603,-0.186092585325,0.00586709240451
Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0486134,0.2032924,0.3800684,0.530328,0.6098772,0.5170698,0.3270356,0.1679372,0.0530328,0.0795492,0.1679372,0.2032924,0.2740028,0.331455,0.3889072,0.5259086,0.3049386,0.1944536,0.1193238,0.419843,0.419843,0.552425,0.4065848,0.5877802,0.5214892,0.3270356,0.4507788,0.3933266,0.0795492,0.9457516,2.0859568,1.8959226,1.9047614,2.4174118,2.627,2.748,2.517,1.9,2.854,2.538,3.882,5.704389,4.766662,-0.16209757328,0.00191511644516
Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0707104,2.3246044,3.1510322,3.4780678,2.894707,3.7741676,8.9669626,11.7909592,16.7451066,28.3150958,39.3194018,40.106055,47.3715486,52.8957986,56.3208336,56.5418036,58.1504652,58.6631156,67.0378786,73.936562,77.096433,89.7049812,103.082505,108.982404,112.1511138,119.124927,129.6828736,130.715,146.857,148.749,142.937,150.958,147.7712,148.596,154.723,150.327,138.784,-0.0742565840483,0.0557596758008
Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016462,2.6693176,6.3285808,8.197987,10.6684316,13.0858434,18.9061932,24.593961,28.7305194,26.9450818,33.1322418,30.6573778,28.2797406,32.865953,35.290082,33.844505,34.354155,34.870545,35.31564,37.78769096,36.2694706,36.82446526,38.4158052,38.50279052,35.4864224,39.552920471,38.889575961,39.490065,39.972008,39.870498,40.53916,40.82686,41.57113,41.62869,42.1164908,40.4217298,41.63936,0.0329454131424,0.0167295746505
Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Vietnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Other Asia Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-
Total Asia Pacific,0.0265164,0.3712296,0.8485248,0.7203622,1.6616944,4.6138536,8.1184378,9.9082948,11.8307338,20.9126008,24.4657984,39.9248596,30.5203764,59.4674464,73.8304964,96.829054,101.8141372,124.7552426,140.0110114,167.49526,202.3289708,227.2853226,267.4753462,252.0030268,266.4544648,288.3028536,306.8268568,315.3779626,349.3601482,373.3258746,411.1767712,432.36056176,460.0634142,479.61740946,486.9583888,500.67922312,507.1822426,519.990313871,462.391839161,525.7761828,553.4054482,568.850258,544.96394,529.05359,566.50251,582.0798,482.2224258,344.9738288,343.731262,-0.00087205838645,0.138101965189
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total World,25.6592126842,34.3923667158,42.2166299368,51.5866634211,62.8589320316,77.3230049474,109.972401516,150.830208937,202.601125779,263.346652042,364.339879726,433.379020863,535.484923021,619.375496516,639.686176526,711.414717179,836.059129358,916.780020674,1029.55150941,1244.70109674,1481.95963596,1596.60202968,1736.33028655,1893.18959385,1946.75382518,2002.34624169,2096.83201853,2113.94881636,2186.91415607,2227.52677715,2324.17785605,2407.86607145,2391.43258776,2431.06566764,2523.97708889,2582.40717639,2655.12655951,2697.9097681,2643.92980066,2760.87514295,2768.47458409,2805.84067278,2747.71587907,2737.52301633,2713.71271495,2767.40558389,2654.73117777,2474.44538571,2488.96713271,0.00862449221313,1.0
of which: OECD,23.7986452842,32.3285069158,39.9627359368,48.4533088211,58.5014036316,71.6263983474,103.564271516,139.870096937,185.957665379,237.603647042,328.127316126,384.717007463,474.669559621,553.035883116,562.501355526,618.284700979,723.470494958,785.934844874,876.295556211,1044.41830814,1249.02632016,1372.33073788,1478.06496995,1594.19508685,1655.63910838,1713.41141389,1811.01498933,1834.45638176,1907.34959207,1963.73131215,2047.01497045,2100.28726869,2080.92608896,2126.51395038,2208.21299789,2242.58969387,2297.10348631,2317.86859403,2234.91233821,2343.96872349,2352.88207447,2375.7681411,2306.02218644,2284.04766317,2261.05139969,2303.04620494,2160.49376855,1964.3218148,1975.66119714,0.00852821208537,0.793767511845
                 Non-OECD,1.8605674,2.0638598,2.253894,3.1333546,4.3575284,5.6966066,6.40813,10.960112,16.6434604,25.743005,36.2125636,48.6620134,60.8153634,66.3396134,77.184821,93.1300162,112.5886344,130.8451758,153.2559532,200.2827886,232.9333158,224.2712918,258.2653166,298.994507,291.1147168,288.9348278,285.8170292,279.4924346,279.564564,263.795465,277.1628856,307.57880276,310.5064988,304.55171726,315.764091,339.81748252,358.0230732,380.041174071,409.017462445,416.906419453,415.592509621,430.072531684,441.693692632,453.475353158,452.661315263,464.359378947,494.237409221,510.123570905,513.305935568,0.00899523682892,0.206232503057
                 European Union #,19.9226552,26.146751,31.0563164,34.5455782,42.3731102,42.8765666,49.6033456,63.8580718,68.0154362,79.9093312,108.2136494,127.9942054,153.3951552,172.6985724,192.4653986,224.6404254,306.550227,337.0958008,398.3098562,504.1189648,615.9642312,669.799313,691.4552822,747.5808764,793.0806832,790.2325742,819.150707,827.3338168,862.8349694,858.7698444,881.8551696,926.8094152,937.69613,930.1068716,943.7996598,945.510980316,979.365122726,990.754792232,999.002930768,1011.65838032,998.811224926,991.337463158,936.358535105,938.981324789,895.099800789,917.410923257,907.3431601,883.263974933,877.465281105,-0.00384333496913,0.352541923523
                 Former Soviet Union,1.8605674,2.0638598,2.253894,3.1333546,3.6327468,4.3884642,5.3872486,9.833165,14.3100172,21.4606064,28.615615,38.1526802,51.0308118,52.4626974,59.617706,73.9233038,87.0886964,100.254089,111.3953964,143.7984372,167.3715168,160.5656408,188.642089,224.439229,220.8860314,211.5522586,212.6880444,208.5161308,207.1682138,174.7916894,182.1323128,204.9629332,201.6881578,194.608279,203.9818264,218.3006824,226.4588948,236.084348,247.596885,249.2322648,249.461531,258.0168,264.9869,265.2805,259.8529,262.056,265.737,269.9819,258.5443,-0.0397406630218,0.103876143694
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 * Based on gross generation and not accounting for cross-border electricity supply.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ^ Less than 0.05.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w Less than 0.05%.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
" # Excludes Estonia, Latvia and Lithuania prior to 1985 and Slovenia prior to 1991.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes: Annual changes and shares of total are based on data expressed in tonnes oil equivalent.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Growth rates are adjusted for leap years.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
